sub_n,disp_cond,block_n,trial_n,computer_n,set,distance,diag,d_identity,t_identity,c_identity,d,c,t,rt
317,horizontal,2,22,1,a-b-db,2,3,3,2,1,10.006363483536028,10.12200262531368,10.030032398830032,6.3939
317,horizontal,2,23,1,a-b-db,5,3,3,1,2,10.1664488988831,10.314664843190544,10.394675512417942,9.92823
317,horizontal,2,26,1,a-b-da,14,1,2,3,1,9.122697978977948,9.299804773660838,9.265615906942239,15.0462
317,horizontal,2,28,1,a-b-db,14,1,2,3,1,9.333419010293602,9.641720369948118,9.554115124631332,8.54452
317,horizontal,2,29,1,a-b-da,5,3,1,2,3,10.030032398830032,9.832340729556767,9.883625590783444,8.64461
317,horizontal,2,32,1,a-b-da,14,2,1,2,3,9.299804773660838,9.430999338632466,9.670089639932032,11.4785
317,horizontal,2,33,1,a-b-db,14,3,3,1,2,10.252483669050482,10.030032398830032,10.209928872155912,5.45999
317,horizontal,2,34,1,a-b-da,9,1,3,2,1,9.524039369902251,9.554115124631332,9.670089639932032,8.49423
317,horizontal,2,35,1,a-b-db,9,2,1,3,2,9.493504425640674,9.462496052568744,9.641720369948118,6.77734
317,horizontal,2,37,1,a-b-da,5,1,2,1,3,9.265615906942239,9.462496052568744,9.641720369948118,7.961
317,horizontal,2,39,1,a-b-db,14,2,3,2,1,9.554115124631332,9.430999338632466,9.806196566422063,8.84451
317,horizontal,3,1,1,a-b-da,5,2,2,1,3,9.554115124631332,9.366477614196022,9.554115124631332,9.64472
317,horizontal,3,2,1,a-b-db,14,2,2,1,3,9.641720369948118,9.698062123881511,9.612942895043918,8.24464
317,horizontal,3,4,1,a-b-da,14,3,2,3,1,9.612942895043918,9.982411101442596,9.858147539228584,8.51102
317,horizontal,3,5,1,a-b-da,5,3,2,3,1,9.908783155197163,10.030032398830032,9.933628195194277,11.3952
317,horizontal,3,6,1,a-b-db,2,2,3,2,1,9.958168380377906,9.333419010293602,9.493504425640674,8.19422
317,horizontal,3,7,1,a-b-db,14,3,3,2,1,9.883625590783444,10.006363483536028,9.958168380377906,9.0778199999999991
317,horizontal,3,8,1,a-b-db,5,1,1,2,3,9.641720369948118,9.524039369902251,9.398998655939582,7.71086
317,horizontal,3,9,1,a-b-db,5,2,2,3,1,9.493504425640674,9.670089639932032,9.583745296201613,8.22773
317,horizontal,3,11,1,a-b-da,9,3,3,1,2,9.698062123881511,9.670089639932032,9.883625590783444,7.47741
317,horizontal,3,12,1,a-b-da,14,2,1,2,3,9.554115124631332,9.524039369902251,9.462496052568744,6.6272
317,horizontal,3,13,1,a-b-db,2,1,1,2,3,8.802012678827591,8.667130117236525,8.887131907665182,9.11139
317,horizontal,3,15,1,a-b-da,2,2,1,3,2,9.958168380377906,9.933628195194277,9.883625590783444,5.67665
317,horizontal,3,19,1,a-b-da,2,1,2,3,1,9.462496052568744,9.612942895043918,9.333419010293602,8.97776
317,horizontal,3,21,1,a-b-da,5,1,2,3,1,9.366477614196022,9.612942895043918,8.968775896705692,5.77664
317,horizontal,3,23,1,a-b-db,5,3,1,2,3,10.053424478356416,10.18830703994748,10.030032398830032,6.06015
317,horizontal,3,24,1,a-b-da,9,1,2,1,3,9.493504425640674,9.299804773660838,9.299804773660838,5.44362
317,horizontal,3,26,1,a-b-db,14,1,3,1,2,9.047217323012255,8.887131907665182,8.928370482070653,7.56085
317,horizontal,3,27,1,a-b-da,14,1,3,1,2,9.265615906942239,9.2308324215185,8.571874019258015,5.79357
317,horizontal,3,30,1,a-b-da,2,3,1,3,2,10.006363483536028,9.982411101442596,9.806196566422063,7.72808
317,horizontal,3,31,1,a-b-db,2,3,2,1,3,9.725648768146183,9.832340729556767,9.832340729556767,7.36075
317,horizontal,3,35,1,a-b-db,9,2,1,2,3,9.641720369948118,9.958168380377906,9.554115124631332,5.55998
317,horizontal,3,36,1,a-b-db,9,3,2,1,3,10.14434922650993,10.1664488988831,10.18830703994748,5.64346
317,horizontal,3,37,1,a-b-db,9,1,1,2,3,9.333419010293602,9.524039369902251,9.2308324215185,5.87679
317,horizontal,3,40,1,a-b-da,9,2,3,2,1,9.524039369902251,9.982411101442596,9.832340729556767,8.62765
317,horizontal,4,1,1,a-b-da,9,2,1,3,2,9.554115124631332,9.670089639932032,9.612942895043918,8.22763
317,horizontal,4,4,1,a-b-db,5,1,3,1,2,9.430999338632466,9.085313712953644,9.806196566422063,5.54333
317,horizontal,4,6,1,a-b-db,14,2,3,1,2,9.195433267319698,9.725648768146183,9.806196566422063,6.97731
317,horizontal,4,7,1,a-b-da,2,2,1,3,2,9.493504425640674,9.554115124631332,9.641720369948118,5.82681
317,horizontal,4,9,1,a-b-db,5,3,1,3,2,9.554115124631332,9.493504425640674,9.554115124631332,7.96067
317,horizontal,4,10,1,a-b-db,9,3,2,3,1,9.725648768146183,9.908783155197163,10.006363483536028,7.16075
317,horizontal,4,13,1,a-b-db,5,2,2,1,3,10.527425650307688,10.14434922650993,10.452650586164447,7.06047
317,horizontal,4,14,1,a-b-db,14,3,1,3,2,9.982411101442596,10.12200262531368,10.076546123158568,7.42719
317,horizontal,4,16,1,a-b-db,14,1,3,2,1,9.430999338632466,9.265615906942239,9.333419010293602,7.16051
317,horizontal,4,17,1,a-b-db,2,1,2,1,3,9.008381151298051,9.265615906942239,9.047217323012255,8.64428
317,horizontal,4,18,1,a-b-da,14,2,3,2,1,9.430999338632466,9.725648768146183,9.524039369902251,9.6614
317,horizontal,4,19,1,a-b-da,14,1,1,3,2,8.968775896705692,9.2308324215185,8.713109153685922,8.52781
317,horizontal,4,22,1,a-b-da,5,2,3,1,2,9.554115124631332,9.612942895043918,9.75286007225774,5.82718
317,horizontal,4,23,1,a-b-da,2,1,3,2,1,8.968775896705692,8.968775896705692,9.122697978977948,6.32711
317,horizontal,4,24,1,a-b-da,9,1,3,1,2,8.845025089269518,9.159396256314341,8.968775896705692,6.57722
317,horizontal,4,25,1,a-b-da,5,1,3,2,1,8.968775896705692,9.265615906942239,8.928370482070653,14.5295
317,horizontal,4,26,1,a-b-db,9,2,2,1,3,9.806196566422063,9.195433267319698,9.641720369948118,5.6934
317,horizontal,4,27,1,a-b-db,2,2,3,1,2,9.75286007225774,9.725648768146183,9.883625590783444,4.5099
317,horizontal,4,28,1,a-b-da,14,3,3,1,2,9.583745296201613,9.933628195194277,9.698062123881511,5.40972
317,horizontal,4,30,1,a-b-da,5,3,1,3,2,9.908783155197163,9.933628195194277,9.779706112922021,6.91065
317,horizontal,4,32,1,a-b-db,9,1,2,1,3,9.008381151298051,9.085313712953644,8.887131907665182,11.8789
317,horizontal,4,33,1,a-b-da,9,3,3,2,1,9.725648768146183,9.933628195194277,9.641720369948118,9.76117
317,horizontal,4,35,1,a-b-db,2,3,2,3,1,9.641720369948118,9.725648768146183,9.75286007225774,7.39373
317,horizontal,4,37,1,a-b-da,2,3,3,1,2,9.612942895043918,9.698062123881511,10.12200262531368,7.96077
318,triangle,1,1,1,a-b-da,2,2,1,3,2,9.583745296201613,9.698062123881511,9.670089639932032,22.7323
318,triangle,1,2,1,a-b-db,9,1,3,1,2,9.047217323012255,8.928370482070653,9.122697978977948,26.9005
318,triangle,1,4,1,a-b-da,5,1,2,3,1,9.265615906942239,9.398998655939582,9.085313712953644,16.096800000000002
318,triangle,1,5,1,a-b-da,14,3,3,2,1,10.314664843190544,10.273426268785073,10.273426268785073,23.7492
318,triangle,1,7,1,a-b-db,2,2,3,2,1,9.612942895043918,9.725648768146183,9.554115124631332,19.2978
318,triangle,1,8,1,a-b-da,9,2,1,3,2,9.583745296201613,9.430999338632466,9.493504425640674,18.2137
318,triangle,1,9,1,a-b-db,2,1,1,2,3,9.122697978977948,8.928370482070653,9.008381151298051,15.5132
318,triangle,1,10,1,a-b-da,9,1,3,1,2,8.887131907665182,9.047217323012255,8.968775896705692,14.5297
318,triangle,1,11,1,a-b-da,5,3,2,1,3,9.958168380377906,10.030032398830032,10.076546123158568,24.8163
318,triangle,1,12,1,a-b-db,9,3,1,2,3,10.099403514805813,10.030032398830032,9.933628195194277,17.7304
318,triangle,1,15,1,a-b-db,9,2,2,1,3,9.462496052568744,9.641720369948118,9.493504425640674,28.5006
318,triangle,1,19,1,a-b-db,5,1,2,1,3,9.008381151298051,9.265615906942239,9.195433267319698,15.1135
318,triangle,1,20,1,a-b-da,2,3,2,3,1,10.273426268785073,10.374970919531918,10.1664488988831,21.0816
318,triangle,1,21,1,a-b-da,5,2,3,2,1,9.725648768146183,9.832340729556767,9.806196566422063,10.5785
318,triangle,1,24,1,a-b-db,5,2,1,3,2,9.583745296201613,9.583745296201613,9.583745296201613,17.0804
318,triangle,1,26,1,a-b-da,2,1,2,1,3,9.159396256314341,9.299804773660838,9.333419010293602,11.2455
318,triangle,1,27,1,a-b-db,14,2,1,2,3,9.583745296201613,9.612942895043918,9.583745296201613,15.1631
318,triangle,1,31,1,a-b-db,14,1,3,2,1,8.968775896705692,9.333419010293602,9.047217323012255,14.2294
318,triangle,1,32,1,a-b-db,14,3,2,3,1,10.252483669050482,10.053424478356416,10.099403514805813,21.3485
318,triangle,1,34,1,a-b-db,2,3,1,2,3,9.908783155197163,9.725648768146183,9.832340729556767,24.85
318,triangle,1,35,1,a-b-da,14,1,3,1,2,9.085313712953644,8.968775896705692,9.122697978977948,11.779
318,triangle,1,36,1,a-b-db,5,3,3,2,1,10.006363483536028,10.053424478356416,10.006363483536028,21.0482
318,triangle,1,37,1,a-b-da,14,2,2,1,3,9.333419010293602,9.333419010293602,9.398998655939582,12.3955
318,triangle,1,40,1,a-b-da,9,3,1,2,3,10.14434922650993,10.14434922650993,10.209928872155912,18.8474
318,triangle,2,1,1,a-b-da,2,2,1,2,3,9.641720369948118,9.430999338632466,9.524039369902251,16.4136
318,triangle,2,4,1,a-b-db,5,2,3,2,1,9.430999338632466,9.430999338632466,9.524039369902251,19.5311
318,triangle,2,5,1,a-b-db,2,3,1,2,3,10.053424478356416,10.076546123158568,10.099403514805813,11.2784
318,triangle,2,7,1,a-b-db,2,1,1,2,3,8.968775896705692,9.2308324215185,9.265615906942239,20.1811
318,triangle,2,8,1,a-b-db,9,2,3,2,1,9.398998655939582,9.554115124631332,9.430999338632466,7.97721
318,triangle,2,10,1,a-b-da,9,1,2,3,1,8.75805486539004,8.887131907665182,8.802012678827591,11.6118
318,triangle,2,12,1,a-b-db,14,3,3,2,1,9.524039369902251,9.779706112922021,9.698062123881511,14.8965
318,triangle,2,13,1,a-b-da,9,3,3,1,2,9.883625590783444,9.982411101442596,9.75286007225774,17.8137
318,triangle,2,16,1,a-b-da,9,2,1,2,3,9.583745296201613,9.493504425640674,9.524039369902251,11.6454
318,triangle,2,18,1,a-b-da,2,1,1,2,3,9.366477614196022,9.583745296201613,9.493504425640674,20.2981
318,triangle,2,19,1,a-b-db,5,3,3,2,1,9.806196566422063,9.75286007225774,9.858147539228584,11.5952
318,triangle,2,22,1,a-b-da,5,1,1,3,2,9.085313712953644,9.008381151298051,8.928370482070653,18.5474
318,triangle,2,23,1,a-b-db,14,1,1,2,3,8.845025089269518,8.620069122416137,8.571874019258015,12.129
318,triangle,2,24,1,a-b-db,9,3,1,3,2,9.908783155197163,9.958168380377906,9.779706112922021,19.0978
318,triangle,2,25,1,a-b-da,14,1,3,1,2,8.75805486539004,8.968775896705692,8.928370482070653,24.1825
318,triangle,2,29,1,a-b-da,2,3,1,3,2,10.006363483536028,10.1664488988831,10.076546123158568,11.5618
318,triangle,2,32,1,a-b-da,5,2,2,1,3,9.725648768146183,9.524039369902251,9.583745296201613,11.8954
318,triangle,2,33,1,a-b-da,14,2,3,1,2,9.398998655939582,9.75286007225774,9.670089639932032,11.3118
318,triangle,2,35,1,a-b-db,9,1,2,1,3,9.2308324215185,9.159396256314341,9.159396256314341,21.3652
318,triangle,2,36,1,a-b-db,2,2,3,2,1,9.524039369902251,9.554115124631332,9.554115124631332,14.2129
318,triangle,2,38,1,a-b-db,14,2,1,2,3,9.333419010293602,9.524039369902251,9.265615906942239,26.3999
318,triangle,2,39,1,a-b-da,5,3,3,1,2,9.806196566422063,9.75286007225774,9.779706112922021,17.0636
318,triangle,2,40,1,a-b-da,14,3,2,1,3,10.006363483536028,9.832340729556767,10.006363483536028,28.2004
318,triangle,3,1,1,a-b-da,14,2,3,2,1,9.698062123881511,9.698062123881511,9.698062123881511,26.8501
318,triangle,3,4,1,a-b-da,2,3,2,1,3,10.273426268785073,10.1664488988831,10.099403514805813,12.6626
318,triangle,3,7,1,a-b-da,9,3,3,2,1,9.858147539228584,10.030032398830032,9.883625590783444,16.6302
318,triangle,3,9,1,a-b-da,9,2,2,1,3,9.583745296201613,9.554115124631332,9.670089639932032,10.1615
318,triangle,3,10,1,a-b-da,14,3,3,1,2,10.14434922650993,10.076546123158568,10.053424478356416,24.1161
318,triangle,3,12,1,a-b-db,14,1,1,3,2,8.75805486539004,8.667130117236525,8.571874019258015,11.695
318,triangle,3,14,1,a-b-db,14,3,3,1,2,9.858147539228584,10.076546123158568,9.933628195194277,16.1469
318,triangle,3,16,1,a-b-db,9,2,1,3,2,9.430999338632466,9.554115124631332,9.493504425640674,20.8648
318,triangle,3,17,1,a-b-da,5,3,3,1,2,10.314664843190544,10.252483669050482,10.209928872155912,11.7786
318,triangle,3,18,1,a-b-db,5,2,3,2,1,9.524039369902251,9.670089639932032,9.524039369902251,19.0145
318,triangle,3,19,1,a-b-db,5,1,3,1,2,9.047217323012255,9.159396256314341,9.085313712953644,9.39497
318,triangle,3,20,1,a-b-db,2,2,2,1,3,9.670089639932032,9.493504425640674,9.554115124631332,17.4142
318,triangle,3,21,1,a-b-db,2,1,3,1,2,9.265615906942239,9.612942895043918,9.366477614196022,12.7791
318,triangle,3,22,1,a-b-da,5,2,2,3,1,9.554115124631332,9.75286007225774,9.493504425640674,9.52785
318,triangle,3,24,1,a-b-da,2,2,2,1,3,9.493504425640674,9.670089639932032,9.806196566422063,10.8455
318,triangle,3,25,1,a-b-db,5,3,1,2,3,10.006363483536028,9.908783155197163,9.806196566422063,17.096800000000002
318,triangle,3,28,1,a-b-db,2,3,2,3,1,9.806196566422063,9.883625590783444,10.099403514805813,7.07722
318,triangle,3,29,1,a-b-db,14,2,1,2,3,9.779706112922021,9.725648768146183,10.006363483536028,8.24432
318,triangle,3,32,1,a-b-da,5,1,3,1,2,8.802012678827591,8.887131907665182,8.713109153685922,17.3139
318,triangle,3,34,1,a-b-da,14,1,1,2,3,8.571874019258015,8.620069122416137,8.667130117236525,14.8962
318,triangle,3,35,1,a-b-db,9,3,2,3,1,9.779706112922021,9.612942895043918,9.612942895043918,13.0792
318,triangle,3,36,1,a-b-db,9,1,2,3,1,9.047217323012255,9.299804773660838,9.085313712953644,8.29409
318,triangle,3,37,1,a-b-da,2,1,3,2,1,8.802012678827591,9.047217323012255,9.008381151298051,8.72779
318,triangle,3,38,1,a-b-da,9,1,3,2,1,9.008381151298051,9.047217323012255,9.085313712953644,9.24459
318,triangle,4,1,1,a-b-da,9,3,2,1,3,10.12200262531368,9.883625590783444,9.982411101442596,12.3955
318,triangle,4,4,1,a-b-db,2,3,1,2,3,10.12200262531368,9.933628195194277,10.030032398830032,12.4124
318,triangle,4,5,1,a-b-db,2,2,1,2,3,9.430999338632466,9.398998655939582,9.462496052568744,7.9942
318,triangle,4,6,1,a-b-db,2,1,1,3,2,9.047217323012255,8.802012678827591,9.085313712953644,6.26051
318,triangle,4,7,1,a-b-db,5,2,1,2,3,9.832340729556767,9.641720369948118,9.858147539228584,9.72835
318,triangle,4,8,1,a-b-db,9,3,2,3,1,10.030032398830032,10.099403514805813,10.006363483536028,12.7122
318,triangle,4,10,1,a-b-db,5,3,2,3,1,10.12200262531368,10.006363483536028,9.832340729556767,16.597
318,triangle,4,11,1,a-b-da,2,3,1,2,3,9.958168380377906,9.858147539228584,10.006363483536028,14.863
318,triangle,4,14,1,a-b-da,5,1,2,1,3,8.968775896705692,8.968775896705692,9.2308324215185,11.7453
318,triangle,4,17,1,a-b-da,9,2,3,2,1,9.670089639932032,9.524039369902251,9.75286007225774,13.0125
318,triangle,4,18,1,a-b-da,14,1,1,2,3,9.2308324215185,9.2308324215185,9.462496052568744,9.92809
318,triangle,4,19,1,a-b-db,9,2,1,2,3,9.524039369902251,9.195433267319698,9.670089639932032,10.2951
318,triangle,4,21,1,a-b-db,14,3,2,3,1,9.398998655939582,9.858147539228584,9.806196566422063,9.34445
318,triangle,4,24,1,a-b-da,5,3,2,1,3,10.076546123158568,10.14434922650993,10.33496958611858,5.02647
318,triangle,4,25,1,a-b-da,5,2,1,3,2,9.524039369902251,9.159396256314341,9.047217323012255,5.30981
318,triangle,4,27,1,a-b-db,5,1,3,1,2,8.928370482070653,9.047217323012255,9.2308324215185,5.42667
318,triangle,4,28,1,a-b-da,9,1,2,3,1,9.008381151298051,9.2308324215185,9.008381151298051,4.42655
318,triangle,4,30,1,a-b-da,14,2,1,2,3,9.462496052568744,9.122697978977948,9.493504425640674,5.41018
318,triangle,4,31,1,a-b-db,14,2,3,1,2,9.883625590783444,9.612942895043918,9.583745296201613,7.2773
318,triangle,4,32,1,a-b-da,14,3,2,3,1,10.14434922650993,10.33496958611858,10.076546123158568,9.61129
318,triangle,4,34,1,a-b-db,9,1,2,3,1,8.887131907665182,8.887131907665182,8.75805486539004,6.91054
318,triangle,4,37,1,a-b-da,2,2,1,2,3,9.159396256314341,9.195433267319698,8.968775896705692,7.31064
318,triangle,4,38,1,a-b-da,2,1,1,3,2,8.75805486539004,8.928370482070653,8.887131907665182,15.2131
318,triangle,4,40,1,a-b-db,14,1,3,1,2,8.471853178108693,9.008381151298051,8.845025089269518,6.9271
319,horizontal,1,2,3,a-b-da,9,3,1,3,2,10.030032398830032,9.883625590783444,9.883625590783444,11.8954
319,horizontal,1,5,3,a-b-da,2,2,2,3,1,9.698062123881511,9.462496052568744,9.612942895043918,18.5476
319,horizontal,1,6,3,a-b-da,14,2,1,3,2,10.006363483536028,10.030032398830032,10.030032398830032,24.6161
319,horizontal,1,7,3,a-b-db,9,3,3,1,2,10.433511684132146,10.545690617434232,10.433511684132146,13.8125
319,horizontal,1,9,3,a-b-da,5,2,2,3,1,9.832340729556767,10.076546123158568,10.006363483536028,19.0646
319,horizontal,1,11,3,a-b-db,5,2,3,1,2,9.832340729556767,9.908783155197163,9.883625590783444,22.0154
319,horizontal,1,12,3,a-b-da,5,1,1,3,2,9.883625590783444,9.75286007225774,9.670089639932032,14.8963
319,horizontal,1,14,3,a-b-da,2,1,3,1,2,9.806196566422063,9.933628195194277,9.982411101442596,9.11143
319,horizontal,1,16,3,a-b-db,14,1,2,3,1,9.554115124631332,9.806196566422063,9.670089639932032,13.1625
319,horizontal,1,17,3,a-b-da,5,3,2,3,1,10.099403514805813,10.030032398830032,10.076546123158568,7.47753
319,horizontal,1,18,3,a-b-db,5,1,1,2,3,9.858147539228584,9.524039369902251,9.698062123881511,14.1292
319,horizontal,1,21,3,a-b-db,14,3,3,2,1,10.294151842856166,10.355070257825583,10.452650586164447,13.9462
319,horizontal,1,22,3,a-b-db,2,1,2,3,1,10.18830703994748,9.908783155197163,9.883625590783444,12.7123
319,horizontal,1,23,3,a-b-da,14,3,2,3,1,10.433511684132146,10.374970919531918,10.18830703994748,14.8463
319,horizontal,1,24,3,a-b-da,9,1,1,3,2,9.908783155197163,10.006363483536028,10.14434922650993,13.2293
319,horizontal,1,27,3,a-b-db,2,3,3,2,1,10.14434922650993,10.374970919531918,10.490387554773212,10.1782
319,horizontal,1,28,3,a-b-da,14,1,3,2,1,10.12200262531368,9.958168380377906,9.933628195194277,25.5496
319,horizontal,1,30,3,a-b-da,9,2,3,1,2,10.053424478356416,10.273426268785073,10.452650586164447,6.21034
319,horizontal,1,31,3,a-b-db,9,1,3,1,2,9.858147539228584,9.806196566422063,10.053424478356416,13.8295
319,horizontal,1,32,3,a-b-db,9,2,2,1,3,9.982411101442596,10.099403514805813,10.18830703994748,12.9125
319,horizontal,1,34,3,a-b-db,5,3,1,2,3,10.563790288474069,10.508992340097839,10.374970919531918,5.31014
319,horizontal,1,35,3,a-b-db,2,2,2,3,1,9.832340729556767,10.099403514805813,9.725648768146183,8.66098
319,horizontal,1,36,3,a-b-db,14,2,2,3,1,9.933628195194277,9.933628195194277,10.053424478356416,8.39462
319,horizontal,1,38,3,a-b-da,2,3,3,2,1,10.006363483536028,10.355070257825583,10.273426268785073,12.2957
319,horizontal,2,3,3,a-b-db,14,3,3,2,1,9.725648768146183,9.933628195194277,9.858147539228584,18.2807
319,horizontal,2,7,3,a-b-da,2,2,2,3,1,9.554115124631332,9.725648768146183,9.554115124631332,11.3119
319,horizontal,2,8,3,a-b-db,5,3,3,1,2,9.933628195194277,9.779706112922021,9.982411101442596,13.2122
319,horizontal,2,9,3,a-b-db,2,1,1,2,3,9.122697978977948,9.008381151298051,8.887131907665182,9.49481
319,horizontal,2,10,3,a-b-db,9,1,3,1,2,9.430999338632466,9.333419010293602,9.122697978977948,8.74434
319,horizontal,2,13,3,a-b-db,5,2,3,1,2,9.2308324215185,9.430999338632466,9.725648768146183,9.74486
319,horizontal,2,14,3,a-b-da,2,3,1,2,3,9.908783155197163,9.524039369902251,9.725648768146183,9.34465
319,horizontal,2,15,3,a-b-db,5,1,2,3,1,9.333419010293602,9.333419010293602,9.299804773660838,10.0282
319,horizontal,2,16,3,a-b-db,14,2,1,3,2,9.398998655939582,9.366477614196022,9.366477614196022,15.5967
319,horizontal,2,18,3,a-b-da,14,2,1,2,3,9.554115124631332,9.725648768146183,9.858147539228584,6.92725
319,horizontal,2,19,3,a-b-db,9,3,2,1,3,10.076546123158568,9.832340729556767,9.958168380377906,10.8119
319,horizontal,2,22,3,a-b-da,9,1,3,1,2,9.122697978977948,9.779706112922021,9.265615906942239,10.1788
319,horizontal,2,23,3,a-b-da,9,3,3,1,2,9.75286007225774,9.806196566422063,10.209928872155912,14.0628
319,horizontal,2,24,3,a-b-da,5,3,3,1,2,9.75286007225774,9.908783155197163,9.908783155197163,7.07741
319,horizontal,2,26,3,a-b-da,5,1,3,1,2,9.333419010293602,9.265615906942239,9.430999338632466,10.8118
319,horizontal,2,28,3,a-b-da,9,2,1,2,3,9.806196566422063,9.554115124631332,9.883625590783444,14.4627
319,horizontal,2,29,3,a-b-db,9,2,3,2,1,9.612942895043918,9.366477614196022,9.612942895043918,7.69455
319,horizontal,2,31,3,a-b-da,2,1,1,3,2,9.430999338632466,9.299804773660838,9.366477614196022,8.895
319,horizontal,2,33,3,a-b-da,14,3,3,2,1,9.583745296201613,9.858147539228584,9.832340729556767,11.2452
319,horizontal,2,34,3,a-b-db,2,2,1,2,3,9.333419010293602,9.462496052568744,9.641720369948118,10.5787
319,horizontal,2,35,3,a-b-db,2,3,1,3,2,10.006363483536028,10.294151842856166,9.982411101442596,9.84477
319,horizontal,2,38,3,a-b-da,5,2,3,1,2,9.462496052568744,9.583745296201613,9.583745296201613,10.1448
319,horizontal,2,39,3,a-b-db,14,1,2,3,1,8.75805486539004,8.802012678827591,8.667130117236525,10.8451
319,horizontal,2,40,3,a-b-da,14,1,3,2,1,9.085313712953644,9.122697978977948,9.398998655939582,7.29414
319,horizontal,3,1,3,a-b-da,5,3,2,3,1,10.076546123158568,10.006363483536028,10.099403514805813,5.36015
319,horizontal,3,4,3,a-b-da,5,1,2,1,3,9.265615906942239,8.887131907665182,9.195433267319698,7.32713
319,horizontal,3,5,3,a-b-db,14,2,3,1,2,9.779706112922021,9.725648768146183,9.398998655939582,9.76127
319,horizontal,3,7,3,a-b-db,9,2,2,1,3,9.832340729556767,9.832340729556767,9.554115124631332,5.86034
319,horizontal,3,8,3,a-b-da,2,3,3,2,1,10.030032398830032,10.294151842856166,10.12200262531368,5.16025
