sub_n,disp_cond,block_n,trial_n,set,distance,diag,rsq,d,c,t
251,horizontal,1,16,w,14,2,0.6859270584587199,13684.77759903714,11689.86626400761,10935.884027146063
251,horizontal,1,17,h,9,1,0.6859270584587199,10935.884027146063,7542.96396126909,9503.31777710912
251,horizontal,1,20,w,9,1,0.6859270584587199,12867.963509103793,7542.96396126909,13684.77759903714
251,horizontal,1,21,h,14,1,0.6859270584587199,7542.96396126909,6939.778171779855,8171.28249198705
251,horizontal,1,23,h,5,3,0.6859270584587199,19606.67975105391,19606.67975105391,19606.67975105391
251,horizontal,1,24,h,5,1,0.6859270584587199,5808.804816487526,7853.981633974479,9160.884177867829
251,horizontal,1,26,w,2,3,0.6859270584587199,16286.0163162095,17203.361371057705,15836.76856674616
251,horizontal,1,27,w,2,1,0.6859270584587199,9160.884177867829,7853.981633974479,10207.034531513229
251,horizontal,1,34,w,14,1,0.6859270584587199,7542.96396126909,12076.282160399154,5808.804816487526
251,horizontal,1,35,w,2,2,0.6859270584587199,16741.547250980013,20611.989400202627,19606.67975105391
251,horizontal,1,36,h,9,2,0.6859270584587199,14957.122623740997,14526.724430199196,17203.361371057705
251,horizontal,1,37,w,5,3,0.6859270584587199,23778.71479502116,24328.49350939935,25446.90049407734
251,horizontal,1,38,w,9,3,0.6859270584587199,25446.90049407734,28352.873698647898,23778.71479502116
251,horizontal,1,40,h,14,3,0.6859270584587199,33979.46614122721,28952.917895483544,33979.46614122721
251,horizontal,2,2,w,9,2,0.6859270584587199,18626.502843133872,19606.67975105391,19606.67975105391
251,horizontal,2,3,w,14,1,0.6859270584587199,13273.228961416877,5281.017250684438,10568.317686676066
251,horizontal,2,4,w,5,3,0.6859270584587199,22698.00692218624,22698.00692218624,27171.63486089811
251,horizontal,2,7,h,5,3,0.6859270584587199,14526.724430199196,22167.077763729583,20611.989400202627
251,horizontal,2,8,h,2,1,0.6859270584587199,7542.96396126909,9160.884177867829,9852.034561657589
251,horizontal,2,9,w,9,1,0.6859270584587199,8824.73376393373,10568.317686676066,11309.733552923257
251,horizontal,2,10,h,9,2,0.6859270584587199,14526.724430199196,14957.122623740997,17671.458676442588
251,horizontal,2,11,h,14,1,0.6859270584587199,6647.610054996007,7853.981633974479,6361.7251235193335
251,horizontal,2,12,w,5,2,0.6859270584587199,10568.317686676066,8494.866535306803,10207.034531513229
251,horizontal,2,13,w,9,3,0.6859270584587199,19606.67975105391,21124.069002737757,27759.11268711943
251,horizontal,2,14,h,14,3,0.6859270584587199,16286.0163162095,13684.77759903714,13273.228961416877
251,horizontal,2,15,w,14,3,0.6859270584587199,12867.963509103793,16741.547250980013,13684.77759903714
251,horizontal,2,16,h,2,3,0.6859270584587199,16741.547250980013,12867.963509103793,16286.0163162095
251,horizontal,2,17,w,14,2,0.6859270584587199,16286.0163162095,13684.77759903714,10207.034531513229
251,horizontal,2,18,h,2,2,0.6859270584587199,13273.228961416877,17203.361371057705,10935.884027146063
251,horizontal,2,19,h,9,1,0.6859270584587199,8171.28249198705,6647.610054996007,6647.610054996007
251,horizontal,2,22,h,5,2,0.6859270584587199,7853.981633974479,6361.7251235193335,7238.229473870885
251,horizontal,2,24,w,5,1,0.6859270584587199,10568.317686676066,7238.229473870885,9852.034561657589
251,horizontal,2,27,h,14,2,0.6859270584587199,8824.73376393373,13684.77759903714,13684.77759903714
251,horizontal,2,29,h,5,1,0.6859270584587199,5808.804816487526,8494.866535306803,7542.96396126909
251,horizontal,2,31,w,2,3,0.6859270584587199,15393.80400258998,18145.839167134658,16741.547250980013
251,horizontal,2,34,h,9,3,0.6859270584587199,20106.192982974673,19113.449704440314,23235.21926595011
251,horizontal,2,36,w,2,2,0.6859270584587199,12468.981242097894,8171.28249198705,9160.884177867829
251,horizontal,2,38,w,2,1,0.6859270584587199,8171.28249198705,6361.7251235193335,6361.7251235193335
251,horizontal,3,1,h,5,2,0.6859270584587199,11309.733552923257,15836.76856674616,12076.282160399154
251,horizontal,3,4,w,5,2,0.6859270584587199,18626.502843133872,19606.67975105391,15836.76856674616
251,horizontal,3,5,w,14,3,0.6859270584587199,24884.555409084758,18145.839167134658,26015.52876437708
251,horizontal,3,8,w,14,2,0.6859270584587199,18626.502843133872,15393.80400258998,18145.839167134658
251,horizontal,3,9,w,9,1,0.6859270584587199,4300.840342764425,10935.884027146063,10207.034531513229
251,horizontal,3,10,w,2,3,0.6859270584587199,30790.749597833576,32685.129967948204,30790.749597833576
251,horizontal,3,14,h,5,3,0.6859270584587199,12468.981242097894,24884.555409084758,17671.458676442588
251,horizontal,3,15,h,9,1,0.6859270584587199,12867.963509103793,12867.963509103793,15393.80400258998
251,horizontal,3,16,w,9,2,0.6859270584587199,13273.228961416877,18145.839167134658,21124.069002737757
251,horizontal,3,18,h,2,1,0.6859270584587199,8171.28249198705,9160.884177867829,6939.778171779855
251,horizontal,3,19,h,14,3,0.6859270584587199,21642.431790580074,32047.38665926946,18626.502843133872
251,horizontal,3,20,w,9,3,0.6859270584587199,21642.431790580074,29559.245277626385,27759.11268711943
251,horizontal,3,21,w,2,1,0.6859270584587199,10207.034531513229,12468.981242097894,13684.77759903714
251,horizontal,3,23,h,5,1,0.6859270584587199,8494.866535306803,11309.733552923257,11309.733552923257
251,horizontal,3,24,w,5,1,0.6859270584587199,9503.31777710912,10568.317686676066,11309.733552923257
251,horizontal,3,26,h,2,2,0.6859270584587199,13684.77759903714,14957.122623740997,15393.80400258998
251,horizontal,3,28,h,9,3,0.6859270584587199,18145.839167134658,21642.431790580074,19606.67975105391
251,horizontal,3,31,w,14,1,0.6859270584587199,10568.317686676066,9160.884177867829,14957.122623740997
251,horizontal,3,32,h,14,2,0.6859270584587199,10568.317686676066,12867.963509103793,16741.547250980013
251,horizontal,3,35,h,2,3,0.6859270584587199,37325.26231730034,28352.873698647898,26015.52876437708
251,horizontal,3,36,h,14,1,0.6859270584587199,9503.31777710912,12867.963509103793,10935.884027146063
251,horizontal,3,37,w,5,3,0.6859270584587199,24328.49350939935,16741.547250980013,21642.431790580074
251,horizontal,3,39,h,9,2,0.6859270584587199,13684.77759903714,9503.31777710912,12867.963509103793
251,horizontal,3,40,w,2,2,0.6859270584587199,16741.547250980013,14957.122623740997,14957.122623740997
251,horizontal,4,1,w,5,1,0.6859270584587199,5808.804816487526,6939.778171779855,5281.017250684438
251,horizontal,4,2,h,14,2,0.6859270584587199,10207.034531513229,9852.034561657589,12076.282160399154
251,horizontal,4,5,h,5,1,0.6859270584587199,3216.9908772759477,5281.017250684438,3848.4510006474948
251,horizontal,4,8,w,5,2,0.6859270584587199,10207.034531513229,13273.228961416877,8824.73376393373
251,horizontal,4,14,w,5,3,0.6859270584587199,11309.733552923257,12867.963509103793,24328.49350939935
251,horizontal,4,15,h,9,1,0.6859270584587199,7853.981633974479,6647.610054996007,5541.769440932395
251,horizontal,4,16,h,5,2,0.6859270584587199,11689.86626400761,7853.981633974479,12076.282160399154
251,horizontal,4,17,h,2,3,0.6859270584587199,13684.77759903714,10207.034531513229,12076.282160399154
251,horizontal,4,18,h,9,3,0.6859270584587199,10935.884027146063,14957.122623740997,15393.80400258998
251,horizontal,4,19,w,2,3,0.6859270584587199,13273.228961416877,16741.547250980013,11689.86626400761
251,horizontal,4,21,w,14,2,0.6859270584587199,8824.73376393373,9852.034561657589,12076.282160399154
251,horizontal,4,22,w,2,2,0.6859270584587199,10935.884027146063,10568.317686676066,11309.733552923257
251,horizontal,4,24,w,9,2,0.6859270584587199,5541.769440932395,6647.610054996007,6647.610054996007
251,horizontal,4,26,w,9,3,0.6859270584587199,10568.317686676066,8494.866535306803,6647.610054996007
251,horizontal,4,27,w,9,1,0.6859270584587199,7238.229473870885,6082.123377349836,9160.884177867829
251,horizontal,4,28,w,2,1,0.6859270584587199,5026.548245743667,4778.362426110078,5541.769440932395
251,horizontal,4,29,w,14,3,0.6859270584587199,13273.228961416877,9160.884177867829,13684.77759903714
251,horizontal,4,31,h,14,1,0.6859270584587199,8171.28249198705,7542.96396126909,6361.7251235193335
251,horizontal,4,33,h,9,2,0.6859270584587199,14102.609421964582,13273.228961416877,13273.228961416877
251,horizontal,4,35,h,14,3,0.6859270584587199,14526.724430199196,19113.449704440314,16286.0163162095
251,horizontal,4,37,h,5,3,0.6859270584587199,20611.989400202627,21124.069002737757,23778.71479502116
251,horizontal,4,38,w,14,1,0.6859270584587199,6082.123377349836,7542.96396126909,5808.804816487526
251,horizontal,4,39,h,2,1,0.6859270584587199,6939.778171779855,10207.034531513229,5541.769440932395
251,horizontal,4,40,h,2,2,0.6859270584587199,9160.884177867829,12076.282160399154,12076.282160399154
253,horizontal,1,3,h,5,2,0.5433564083472461,5541.769440932395,6939.778171779855,8494.866535306803
253,horizontal,1,4,h,2,1,0.5433564083472461,2642.079421669016,4071.504079052374,3631.681107549798
253,horizontal,1,5,w,2,3,0.5433564083472461,12468.981242097894,12468.981242097894,10935.884027146063
253,horizontal,1,6,w,14,3,0.5433564083472461,12867.963509103793,12076.282160399154,14102.609421964582
253,horizontal,1,8,h,9,2,0.5433564083472461,5541.769440932395,7238.229473870885,4778.362426110078
253,horizontal,1,10,h,9,3,0.5433564083472461,11689.86626400761,14102.609421964582,14957.122623740997
253,horizontal,1,11,w,5,3,0.5433564083472461,13684.77759903714,13684.77759903714,13273.228961416877
253,horizontal,1,12,h,5,3,0.5433564083472461,13684.77759903714,12867.963509103793,14526.724430199196
253,horizontal,1,14,w,5,2,0.5433564083472461,7238.229473870885,5281.017250684438,5808.804816487526
253,horizontal,1,16,w,2,2,0.5433564083472461,7238.229473870885,5026.548245743667,6361.7251235193335
253,horizontal,1,19,w,9,2,0.5433564083472461,5281.017250684438,6647.610054996007,7853.981633974479
253,horizontal,1,22,w,14,2,0.5433564083472461,6361.7251235193335,6939.778171779855,5808.804816487526
253,horizontal,1,23,h,14,2,0.5433564083472461,5808.804816487526,5541.769440932395,4536.459791783664
253,horizontal,1,24,w,9,1,0.5433564083472461,5281.017250684438,2827.4333882308138,5281.017250684438
253,horizontal,1,27,w,9,3,0.5433564083472461,10935.884027146063,12867.963509103793,9160.884177867829
253,horizontal,1,30,h,14,3,0.5433564083472461,12076.282160399154,16286.0163162095,12468.981242097894
253,horizontal,1,31,h,2,3,0.5433564083472461,14957.122623740997,14526.724430199196,15836.76856674616
253,horizontal,1,32,h,14,1,0.5433564083472461,3019.0705400997936,5541.769440932395,5541.769440932395
253,horizontal,1,34,h,9,1,0.5433564083472461,4300.840342764425,3019.0705400997936,4536.459791783664
253,horizontal,1,35,w,14,1,0.5433564083472461,2123.7166338267,3019.0705400997936,3019.0705400997936
253,horizontal,1,36,h,5,1,0.5433564083472461,3019.0705400997936,3421.194399759284,3421.194399759284
253,horizontal,1,38,w,2,1,0.5433564083472461,4071.504079052374,4071.504079052374,4536.459791783664
253,horizontal,1,39,w,5,1,0.5433564083472461,3019.0705400997936,2463.0086404143967,2290.221044466959
253,horizontal,1,40,h,2,2,0.5433564083472461,6082.123377349836,4071.504079052374,7542.96396126909
253,horizontal,2,2,w,5,2,0.5433564083472461,10568.317686676066,8824.73376393373,15393.80400258998
253,horizontal,2,3,h,2,3,0.5433564083472461,12867.963509103793,16286.0163162095,19606.67975105391
253,horizontal,2,4,w,5,1,0.5433564083472461,5541.769440932395,13273.228961416877,5281.017250684438
253,horizontal,2,5,w,14,3,0.5433564083472461,14102.609421964582,16741.547250980013,10935.884027146063
253,horizontal,2,8,h,9,1,0.5433564083472461,3848.4510006474948,4300.840342764425,7542.96396126909
253,horizontal,2,9,h,5,1,0.5433564083472461,5026.548245743667,4071.504079052374,4300.840342764425
253,horizontal,2,10,h,9,3,0.5433564083472461,12468.981242097894,11689.86626400761,10568.317686676066
253,horizontal,2,13,w,2,1,0.5433564083472461,4536.459791783664,4778.362426110078,4300.840342764425
253,horizontal,2,15,h,14,1,0.5433564083472461,6939.778171779855,3216.9908772759477,5026.548245743667
253,horizontal,2,16,h,5,2,0.5433564083472461,6939.778171779855,5808.804816487526,5281.017250684438
253,horizontal,2,17,w,9,1,0.5433564083472461,3631.681107549798,4071.504079052374,3631.681107549798
253,horizontal,2,18,h,14,2,0.5433564083472461,6361.7251235193335,6082.123377349836,6939.778171779855
253,horizontal,2,19,w,9,3,0.5433564083472461,12468.981242097894,10935.884027146063,10935.884027146063
253,horizontal,2,21,w,14,2,0.5433564083472461,6647.610054996007,7853.981633974479,5026.548245743667
253,horizontal,2,23,w,9,2,0.5433564083472461,5026.548245743667,7542.96396126909,6939.778171779855
253,horizontal,2,25,w,5,3,0.5433564083472461,19606.67975105391,14957.122623740997,17203.361371057705
253,horizontal,2,28,h,9,2,0.5433564083472461,5808.804816487526,7238.229473870885,8824.73376393373
253,horizontal,2,29,w,14,1,0.5433564083472461,5541.769440932395,2827.4333882308138,5026.548245743667
253,horizontal,2,31,h,14,3,0.5433564083472461,19113.449704440314,14957.122623740997,14526.724430199196
253,horizontal,2,33,w,2,3,0.5433564083472461,18626.502843133872,14102.609421964582,12468.981242097894
253,horizontal,2,36,w,2,2,0.5433564083472461,6939.778171779855,4536.459791783664,9160.884177867829
253,horizontal,2,37,h,2,1,0.5433564083472461,3216.9908772759477,5808.804816487526,5281.017250684438
253,horizontal,2,39,h,5,3,0.5433564083472461,19606.67975105391,9852.034561657589,23235.21926595011
253,horizontal,2,40,h,2,2,0.5433564083472461,4300.840342764425,7238.229473870885,6647.610054996007
253,horizontal,3,1,h,9,1,0.5433564083472461,4300.840342764425,4778.362426110078,6647.610054996007
253,horizontal,3,3,h,9,3,0.5433564083472461,11689.86626400761,18626.502843133872,10207.034531513229
253,horizontal,3,4,w,9,1,0.5433564083472461,5541.769440932395,4778.362426110078,5808.804816487526
253,horizontal,3,5,w,2,2,0.5433564083472461,16286.0163162095,11689.86626400761,11309.733552923257
253,horizontal,3,6,h,2,1,0.5433564083472461,8494.866535306803,7542.96396126909,7853.981633974479
253,horizontal,3,7,w,2,3,0.5433564083472461,13273.228961416877,12076.282160399154,16741.547250980013
253,horizontal,3,8,h,14,2,0.5433564083472461,14957.122623740997,7542.96396126909,9160.884177867829
253,horizontal,3,9,h,9,2,0.5433564083472461,8494.866535306803,7542.96396126909,10568.317686676066
253,horizontal,3,11,h,2,3,0.5433564083472461,13684.77759903714,13684.77759903714,13273.228961416877
253,horizontal,3,12,h,5,3,0.5433564083472461,13273.228961416877,11689.86626400761,17671.458676442588
253,horizontal,3,16,w,5,2,0.5433564083472461,8494.866535306803,7853.981633974479,7238.229473870885
253,horizontal,3,18,h,5,1,0.5433564083472461,5026.548245743667,5281.017250684438,3848.4510006474948
253,horizontal,3,19,w,9,2,0.5433564083472461,9160.884177867829,9503.31777710912,7238.229473870885
253,horizontal,3,20,h,14,1,0.5433564083472461,6082.123377349836,6361.7251235193335,5281.017250684438
253,horizontal,3,22,w,9,3,0.5433564083472461,13273.228961416877,9852.034561657589,14102.609421964582
253,horizontal,3,23,w,14,1,0.5433564083472461,4536.459791783664,7542.96396126909,3631.681107549798
253,horizontal,3,24,h,14,3,0.5433564083472461,8824.73376393373,14102.609421964582,16286.0163162095
253,horizontal,3,27,h,5,2,0.5433564083472461,9852.034561657589,8494.866535306803,6647.610054996007
253,horizontal,3,28,w,5,3,0.5433564083472461,18626.502843133872,18626.502843133872,20611.989400202627
253,horizontal,3,29,w,14,2,0.5433564083472461,6939.778171779855,8494.866535306803,5026.548245743667
253,horizontal,3,32,h,2,2,0.5433564083472461,6939.778171779855,6939.778171779855,6361.7251235193335
253,horizontal,3,33,w,5,1,0.5433564083472461,6361.7251235193335,5026.548245743667,5541.769440932395
253,horizontal,3,35,w,14,3,0.5433564083472461,14526.724430199196,13273.228961416877,14526.724430199196
253,horizontal,3,38,w,2,1,0.5433564083472461,3631.681107549798,3631.681107549798,3421.194399759284
253,horizontal,4,1,h,5,2,0.5433564083472461,6361.7251235193335,5808.804816487526,8171.28249198705
253,horizontal,4,2,w,2,2,0.5433564083472461,11309.733552923257,7542.96396126909,7238.229473870885
253,horizontal,4,3,w,2,3,0.5433564083472461,14526.724430199196,12076.282160399154,12076.282160399154
253,horizontal,4,4,h,14,2,0.5433564083472461,7542.96396126909,7853.981633974479,4778.362426110078
253,horizontal,4,5,w,14,1,0.5433564083472461,3848.4510006474948,3631.681107549798,3848.4510006474948
253,horizontal,4,7,h,9,2,0.5433564083472461,6647.610054996007,11309.733552923257,9503.31777710912
253,horizontal,4,9,h,14,3,0.5433564083472461,11689.86626400761,21642.431790580074,11689.86626400761
253,horizontal,4,11,w,5,1,0.5433564083472461,4300.840342764425,3631.681107549798,5281.017250684438
253,horizontal,4,14,w,2,1,0.5433564083472461,8824.73376393373,9852.034561657589,10568.317686676066
253,horizontal,4,16,w,14,3,0.5433564083472461,20106.192982974673,20611.989400202627,23235.21926595011
253,horizontal,4,17,w,14,2,0.5433564083472461,11309.733552923257,7238.229473870885,13273.228961416877
253,horizontal,4,18,w,5,2,0.5433564083472461,11689.86626400761,10207.034531513229,8824.73376393373
